id	date	source	title	content	author	url	published	published_utc	collection_utc	network	location	ip2024
"northnewcastlenews--2022-08-03--Aug. 2: BlackRock MuniYield Quality II (MQT:NYQ) shares rise"	2022-08-03	"northnewcastlenews"	"Aug. 2: BlackRock MuniYield Quality II (MQT:NYQ) shares rise"	"Shares in BlackRock MuniYield Quality II (MQT:NYQ) in Wilmington finished Aug. 2 at $12.27 USD on the stock exchange.\n\nThis is a 0.74 percent rise from the day before when it closed at $12.18.\n\nStocks in BlackRock MuniYield Quality II have reached as high as $12.32 and as low as $12.09 USD.\n\nBlackRock MuniYield Quality II has no employees and has reported -$39,880,000 USD in income.\n\nDespite a tumultuous year with the COVID-19 pandemic, the US stock market overall remained strong in 2021.\n\nTony Despirito at investment firm BlackRock said “Overall, companies have beat analyst expectations on both earnings per share and revenue growth. But the latter has been particularly strong.”\n\nGeorge Sweeney, a qualified financial advisor writing for The Motley Fool, cautioned the market will have to cool eventually, though it may not be a full crash as some predict.\n\n“The market seems to flinch with any piece of news. My view is there could be a drop in the stock market...but only if there is some significant bad news or a global event.”\n\nNothing in this article is to be assumed as financial advice.\n\nIndividual companies can have several different types of shares across many stock markets. It is possible for different types of shares to see different results on the market."	"North New Castle News"	"https://northnewcastlenews.com/stories/629820311-aug-2-blackrock-muniyield-quality-ii-mqt-nyq-shares-rise"	"Wed, 03 Aug 2022 13:50:40 -0500"	1659549040	1659614594	"Metric Media"	"Delaware"	"IP_Address_17"
"dupagepolicyjournal--2022-02-21--How did James Philipneri from Oak Brook place in Boys’ 16 USTA standings in the week ending Feb. 12?"	2022-02-21	"dupagepolicyjournal"	"How did James Philipneri from Oak Brook place in Boys’ 16 USTA standings in the week ending Feb. 12?"	"Oak Brook tennis player James Philipneri is ranked 4,275th in the junior Boys’ 16 category of the United States Tennis Association in the week ending Feb. 12.\n\nThey had 138 total points, split between 138 single points and any double points. USTA rankings are determined by adding 100 percent of singles points and 15 percent of doubles points plus any bonus points earned.\n\nThey were ranked 4,140th the week before.\n\nPlayers earn points per round in tournaments, winning higher points the further into a tournament they advance.\n\nJarett Cascino of New York Tennis Magazine says tennis is one of the most competitive youth sports.\n\n“There is always someone better than you on any given day, even if you are the number one player in the world!” he said."	"DuPage Policy Journal"	"https://dupagepolicyjournal.com/stories/620467186-how-did-james-philipneri-from-oak-brook-place-in-boys-16-usta-standings-in-the-week-ending-feb-12"	"Mon, 21 Feb 2022 10:35:17 -0600"	1645457717	1645532363	"LGIS"	"Illinois"	"IP_Address_2"
"northcoastcanews--2021-10-23--How many points did Priya Merrill from Carlsbad win in Girls’ 18 singles USTA competitions by the we"	2021-10-23	"northcoastcanews"	"How many points did Priya Merrill from Carlsbad win in Girls’ 18 singles USTA competitions by the week ending Oct. 16?"	"Carlsbad tennis player Priya Merrill won 16 points playing singles tournaments in the junior Girls’ 18 category of the United States Tennis Association by the week ending Oct. 16.\n\nTheir 16 points playing singles are combined with 15 percent of their doubles points and any bonus points for a 7,421st ranking.\n\nThey were ranked 7,483rd the week before.\n\nPlayers earn points per round in tournaments, winning higher points the further into a tournament they advance.\n\nJarett Cascino of New York Tennis Magazine says tennis is one of the most competitive youth sports.\n\n“There is always someone better than you on any given day, even if you are the number one player in the world!” “he said.”"	"North Coast California News"	"https://northcoastcanews.com/stories/609790111-how-many-points-did-priya-merrill-from-carlsbad-win-in-girls-18-singles-usta-competitions-by-the-week-ending-oct-16"	"Sat, 23 Oct 2021 14:07:59 -0500"	1635012479	1635077507	"Metric Media"	"California"	"IP_Address_24"
"swwisconsinnews--2022-10-02--Lands End Inc. (LE:NAQ) stock falls on Sept. 30"	2022-10-02	"swwisconsinnews"	"Lands End Inc. (LE:NAQ) stock falls on Sept. 30"	"Shares in Lands End Inc. (LE:NAQ) in Dodgeville finished Sept. 30 at $7.72 USD on the stock exchange.\n\nThis is a 6.88 percent fall from the day before when it closed at $8.29.\n\nStocks in Lands End Inc. have reached as high as $8.23 and as low as $7.6 USD.\n\nLands End Inc. employs 5,000 people and has reported $9,960,000 USD in income.\n\nDespite a tumultuous year with the COVID-19 pandemic, the US stock market overall remained strong in 2021.\n\nTony Despirito at investment firm BlackRock said “Overall, companies have beat analyst expectations on both earnings per share and revenue growth. But the latter has been particularly strong.”\n\nGeorge Sweeney, a qualified financial advisor writing for The Motley Fool, cautioned the market will have to cool eventually, though it may not be a full crash as some predict.\n\n“The market seems to flinch with any piece of news. My view is there could be a drop in the stock market...but only if there is some significant bad news or a global event.”\n\nNothing in this article is to be assumed as financial advice.\n\nIndividual companies can have several different types of shares across many stock markets. It is possible for different types of shares to see different results on the market."	"SW Wisconsin News"	"https://swwisconsinnews.com/stories/632871198-lands-end-inc-le-naq-stock-falls-on-sept-30"	"Sun, 02 Oct 2022 02:20:32 -0500"	1664691632	1664757533	"Metric Media"	"Wisconsin"	"IP_Address_17"
"theregionnews--2022-10-29--How did Drake Redman from Valparaiso place in Boys’ 18 USTA standings in the week ending Oct. 22?"	2022-10-29	"theregionnews"	"How did Drake Redman from Valparaiso place in Boys’ 18 USTA standings in the week ending Oct. 22?"	"Valparaiso tennis player Drake Redman is ranked 3,001st in the junior Boys’ 18 category of the United States Tennis Association in the week ending Oct. 22.\n\nThey had 187 total points, split between 164 single points and 150 double points. USTA rankings are determined by adding 100 percent of singles points and 15 percent of doubles points plus any bonus points earned.\n\nThey were ranked 2,988th the week before.\n\nPlayers earn points per round in tournaments, winning higher points the further into a tournament they advance.\n\nJarett Cascino of New York Tennis Magazine says tennis is one of the most competitive youth sports.\n\n“There is always someone better than you on any given day, even if you are the number one player in the world!” he said."	"The Region News"	"https://theregionnews.com/stories/634261446-how-did-drake-redman-from-valparaiso-place-in-boys-18-usta-standings-in-the-week-ending-oct-22"	"Sat, 29 Oct 2022 11:55:35 -0500"	1667058935	1667090690	"Metric Media"	"Indiana"	"IP_Address_17"
"kybusinessdaily--2021-12-21--There were nine new businesses licensed in Kentucky ZIP Code 40165 during Aug., 2020"	2021-12-21	"kybusinessdaily"	"There were nine new businesses licensed in Kentucky ZIP Code 40165 during Aug., 2020"	"There were at least nine business licenses issued in Kentucky ZIP Code 40165 during Aug., 2020, according to the Kentucky Secretary of State\n\nThere were 10 business licenses issued in Aug. 2019 in ZIP Code 40165.\n\nSmall businesses make up more than 99 percent of all Mississippi businesses, employing more than 710,000 people, according to the U.S. Small Business Administration. Businesses with between 20 and 99 employees account for the largest share of small business employment.\n\nA Civic Economics study found $100 spent at a locally-owned business puts $47 back into the local economy, whereas just $13 is returned for non-local businesses."	"Kentucky Business Daily"	"https://kybusinessdaily.com/stories/593507250-there-were-nine-new-businesses-licensed-in-kentucky-zip-code-40165-during-aug-2020"	"Tue, 21 Dec 2021 02:37:04 -0600"	1640072224	1640133689	"Metro Business Network (Franklin Archer)"	"Kentucky"	"IP_Address_27"
"athensreporter--2022-03-14--Registry shows 25 sex offenders living in Statham as of week ending March 12"	2022-03-14	"athensreporter"	"Registry shows 25 sex offenders living in Statham as of week ending March 12"	"There are 25 registered sex offenders living in Statham as of the week ending March 12, according to the Georgia Sex Offender Registry\n\nThe Registry shows none of these sex offenders are sexual predators. In Georgia, a sexual predator is an individual who is determined by the Sexual Offender Registration Review Board to be at risk of perpetrating any future dangerous sexual offense.\n\nThe Registry also shows three of these sex offenders are currently incarcerated.\n\nSex offenders in Georgia remain on the Sexual Offender Registry for life unless removed by a court order or other legal means. Any individual who fails to register when required “shall be guilty of a felony and shall be punished by imprisonment for not less than one nor more than 30 years,” according to the Georgia Bureau of Investigation.\n\nIf a sex offender moves to another county in the state of Georgia or another state in the US, they are required to register with the Sheriff in their new county or state of residence.\n\nSafeHome.org, a security think tank, found the number of sex offenders in the US increases by roughly 32,000 a year."	"Athens Reporter"	"https://athensreporter.com/stories/621721848-registry-shows-25-sex-offenders-living-in-statham-as-of-week-ending-march-12"	"Mon, 14 Mar 2022 06:49:39 -0500"	1647254979	1647298953	"Metric Media"	"Georgia"	"IP_Address_17"
"westpdxtoday--2022-09-20--Shares in Jewett-Cameron Trading Company Ltd. (JCTCF:NAQ) fall 12.33% in week ending Sept. 17"	2022-09-20	"westpdxtoday"	"Shares in Jewett-Cameron Trading Company Ltd. (JCTCF:NAQ) fall 12.33% in week ending Sept. 17"	"Shares in Jewett-Cameron Trading Company Ltd. (JCTCF:NAQ) , based in North Plains, fell on Wall Street in the week ending Sept. 17.\n\nThe lowest share price reached in the week was $5.19 compared to a high of $5.92.\n\nJewett-Cameron Trading Company Ltd. in North Plains employs 74 people and has reported $1,980,000 USD in income.\n\nDespite a tumultuous year with the COVID-19 pandemic, the US stock market overall remained strong in 2021.\n\nTony Despirito at investment firm BlackRock said “Overall, companies have beat analyst expectations on both earnings per share and revenue growth. But the latter has been particularly strong.”\n\nGeorge Sweeney, a qualified financial advisor writing for The Motley Fool, cautioned the market will have to cool eventually, though it may not be a full crash as some predict.\n\n“The market seems to flinch with any piece of news. My view is there could be a drop in the stock market...but only if there is some significant bad news or a global event.”\n\nNothing in this article is to be assumed as financial advice.\n\nIndividual companies can have several different types of shares across many stock markets. It is possible for different types of shares to see different results on the market."	"West PDX Today"	"https://westpdxtoday.com/stories/631862604-shares-in-jewett-cameron-trading-company-ltd-jctcf-naq-fall-12-33-in-week-ending-sept-17"	"Tue, 20 Sep 2022 04:05:29 -0500"	1663661129	1663720492	"Metric Media"	"Oregon"	"IP_Address_24"
"senorthcarolinanews--2023-10-06--Senator Ted Budd Urges Senate to Stay in Session Until All Appropriations Bills are Passed"	2023-10-06	"senorthcarolinanews"	"Senator Ted Budd Urges Senate to Stay in Session Until All Appropriations Bills are Passed"	"Washington, D.C. — In a joint effort, Senator Ted Budd (R-NC) and 12 other senators have penned a letter to Senate Majority Leader Chuck Schumer (D-NY), calling for the U.S. Senate to stay in session until all 12 fiscal year 2024 appropriations bills are debated, passed, and signed into law by President Biden.\n\nThe letter, led by Senator Pete Ricketts (R-NE), emphasizes the importance of completing the appropriations work without delay. The 13 signatories include Senators Deb Fischer (R-NE), John Barrasso (R-WY), Katie Boyd Britt (R-AL), John Cornyn (R-TX), Bill Hagerty (R-TN), Roger Marshall (R-KS), Markwayne Mullin (R-OK), Rick Scott (R-FL), Eric Schmitt (R-MO), John Thune (R-SD), and Roger Wicker (R-MS).\n\n\"We urge you to modify the Senate calendar so that we remain in session Monday through Friday every week until all 12 fiscal year 2024 appropriations bills are passed in the Senate and House and signed into law by President Biden. The House of Representatives has already taken the step to forgo their October recess and the Senate must follow suit. While valuable work is done while Senators are back in their home states, it is imperative that we remain in DC until our appropriations work can be completed. That is what the American people expect and deserve of us.\"\n\nThe Senate Appropriations Committee successfully passed all 12 appropriations bills through Committee in June and July. However, during the following two months, the Senate failed to debate, amend, and pass the final versions before the September 30th deadline. Instead, the Senate recessed for five of the nine weeks without passing a single appropriations bill. The resulting continuing resolution extended government funding until November 17th, leaving seven weeks for the Senate to consider the fiscal year 2024 appropriations bills.\n\n\"This is too important of an issue to put off. We must get back to regular order, and that means passing all 12 appropriations bills. We the undersigned request that you update the Senate calendar so that we are in session every weekday until all 12 appropriations bills are passed.\"\n\nFor more information, please read the full text of the letter."	"SE North Carolina News"	"https://senorthcarolinanews.com/stories/650070527-senator-ted-budd-urges-senate-to-stay-in-session-until-all-appropriations-bills-are-passed"	"Fri, 06 Oct 2023 08:42:49 -0500"	1696596169	1696642176	"Metric Media"	"North Carolina"	"IP_Address_24"
"ncvermontnews--2021-12-14--March: Top 10 largest PPP loans provided to small businesses in ZIP Code 05661"	2021-12-14	"ncvermontnews"	"March: Top 10 largest PPP loans provided to small businesses in ZIP Code 05661"	"Here are the top 10 largest PPP loans provided in March to small businesses in ZIP Code 05661, according to the US Small Business Administration\n\nThe Paycheck Protection Program (PPP) provides loans to small businesses affected by the COVID-19 pandemic. Companies with less than 500 employees, sole-proprietorships, independent contractors or self-employed individuals may qualify for these loans, according to Harvard Business School.\n\nA report on the program analyzed by the Peter G. Peterson Foundation found the “distribution of loans across sectors didn’t mirror the distribution of job losses.” It showed restaurants and food service businesses did not receive many loans, despite suffering the highest level of job losses.\n\nA preliminary analysis from the National Bureau of Economic Research suggests the areas most affected by economic disruption did not receive the most loans.\n\nThe Paycheck Protection Program ended on May 31, 2021. Existing borrowers may be eligible for loan forgiveness at the discretion of the lender."	"NC Vermont News"	"https://ncvermontnews.com/stories/613152218-march-top-10-largest-ppp-loans-provided-to-small-businesses-in-zip-code-05661"	"Tue, 14 Dec 2021 12:02:48 -0600"	1639501368	1639530202	"Metric Media"	"Vermont"	"IP_Address_17"
"vabusinessdaily--2022-05-05--Negative % change for Telos Corp. (TLS:NMQ) in Ashburn in last year"	2022-05-05	"vabusinessdaily"	"Negative % change for Telos Corp. (TLS:NMQ) in Ashburn in last year"	"On May 4, shares in the Telos Corp. company were selling at $8.39. One year before, these shares were trading at $31.7.\n\nTelos Corp. employs 849 people and has reported -$43,130,000 USD in income.\n\nIn the fluctuating stock market, healthcare and technology stocks are viewed as the safest bets for long-term gains.\n\nBesty Kuekcer with Benzinga.com said healthcare-related stocks, such as hospital conglomerates and insurance companies, have weathered numerous economic crises and still make a profit, meaning they’re a stable investment.\n\nWhile technology stocks can be more risky, given the boom-bust nature of new tech companies, Kuecker recommended a diverse portfolio of tech companies to strike it big when companies succeed or sell to other larger companies.\n\nFor short-term investments, Kuecker recommended “consumer discretionary” stocks, which are sensitive to economic changes but can rise greatly on the back of a strong economy.\n\nNothing in this article is to be assumed as financial advice."	"Virginia Business Daily"	"https://vabusinessdaily.com/stories/624901308-negative-change-for-telos-corp-tls-nmq-in-ashburn-in-last-year"	"Thu, 05 May 2022 13:11:28 -0500"	1651770688	1651841306	"Metro Business Network (Franklin Archer)"	"Virginia"	"IP_Address_27"
"winecountrytimes--2022-08-01--Out of 450 students in Rincon Valley Charter School, 4.4 percent were in sixth-grade during 2020-202"	2022-08-01	"winecountrytimes"	"Out of 450 students in Rincon Valley Charter School, 4.4 percent were in sixth-grade during 2020-2021 school year"	"Out of 450 students enrolled in Rincon Valley Charter School, 4.4 percent were in sixth-grade during the 2020-2021 school year, according to the California Department of Education\n\nThe grade with the highest concentration of students was seventh-grade with 36.7 percent of all students.\n\nAccording to numbers provided by the National Center for Education Services, California is expected to see a decrease of three percent in public elementary and secondary school enrollment from 2017-2029. The state expected to see the largest drop in enrollment is New Mexico with a projected 12 percent decrease, while Washington D.C. is projected to see a 14 percent increase over the same time period.\n\nIn a survey conducted by the Public Policy Institute of California, seven percent of respondents said large class sizes was the biggest issue facing California's K-12 schools. In the same survey, 50 percent of the respondents said they didn’t view the financial resources their local public school was getting as adequate."	"Wine Country Times"	"https://winecountrytimes.com/stories/627696524-out-of-450-students-in-rincon-valley-charter-school-4-4-percent-were-in-sixth-grade-during-2020-2021-school-year"	"Mon, 01 Aug 2022 06:40:48 -0500"	1659350448	1659402014	"Metric Media"	"California"	"IP_Address_17"
"okcstandard--2022-03-22--Junior tennis player Avery Cothren from Oklahoma City racks up 147 bonus points in Girls' 12 bracket"	2022-03-22	"okcstandard"	"Junior tennis player Avery Cothren from Oklahoma City racks up 147 bonus points in Girls' 12 bracket by week ending Mar. 5"	"Oklahoma City tennis player Avery Cothren earned 147 bonus points in the junior Girls’ 12 category of the United States Tennis Association by the week ending Mar. 5.\n\nBonus points are earned at national tournaments for “significant wins” in singles events, rising to up to 225 depending on the standing of the opposing player. These points are added to the players’ singles points.\n\nJarett Cascino of New York Tennis Magazine says tennis is one of the most competitive youth sports.\n\n“There is always someone better than you on any given day, even if you are the number one player in the world!” he said."	"OKC Standard"	"https://okcstandard.com/stories/622198340-junior-tennis-player-avery-cothren-from-oklahoma-city-racks-up-147-bonus-points-in-girls-12-bracket-by-week-ending-mar-5"	"Tue, 22 Mar 2022 06:04:07 -0500"	1647943447	1647995074	"Metric Media"	"Oklahoma"	"IP_Address_17"
"romereporter--2022-11-16--How many simple assaults were there per day in Cave Spring in 2020?"	2022-11-16	"romereporter"	"How many simple assaults were there per day in Cave Spring in 2020?"	"Law enforcement officials in Cave Spring dealt with less than one simple assault per day in 2020, according to the National Incident-Based Reporting System (NIBRS)\n\nThere were three simple assaults in total in 2020.\n\nDrug and narcotic violation was the most popular crime in Cave Spring with 30 offenses throughout 2020.\n\nOfficers in Cave Spring were involved in 66 offenses throughout the year.\n\nThe NIBRS was designed to provide detail and context around crime stats. Under the previous system, only the most serious crime related to an incident would be logged. If an incident involved a homicide as well as aggravated assault and theft, only a homicide would be recorded in criminal statistics.\n\nIt is used by law enforcement at all levels, from local to federal. Due to logistical and technological challenges, not every enforcement authority has signed up for NIBRS and stats might not reflect a complete picture of crimes which occurred."	"Rome Reporter"	"https://romereporter.com/stories/634693304-how-many-simple-assaults-were-there-per-day-in-cave-spring-in-2020"	"Wed, 16 Nov 2022 15:52:13 -0600"	1668631933	1668652943	"Metric Media"	"Georgia"	"IP_Address_24"
"northcolumbusnews--2022-04-26--How high did Columbus junior tennis player Ian Epstein rank in Boys’ 12 bracket in March?"	2022-04-26	"northcolumbusnews"	"How high did Columbus junior tennis player Ian Epstein rank in Boys’ 12 bracket in March?"	"Columbus tennis player Ian Epstein finished 5,847th in March in the junior Boys’ 12 category of the United States Tennis Association\n\nBy the end of the month they’d earned 10 points across singles and doubles tournaments.\n\nPlayers earn points per round in tournaments, winning higher points the further into a tournament they advance.\n\nJarett Cascino of New York Tennis Magazine says tennis is one of the most competitive youth sports.\n\n“There is always someone better than you on any given day, even if you are the number one player in the world!” he said."	"North Columbus News"	"https://northcolumbusnews.com/stories/623766184-how-high-did-columbus-junior-tennis-player-ian-epstein-rank-in-boys-12-bracket-in-march"	"Tue, 26 Apr 2022 13:17:47 -0500"	1650993467	1651060873	"Metric Media"	"Ohio"	"IP_Address_24"
"richmondleader--2022-09-08--Dylan Chou junior tennis player earns 1,823 playing Boys 16 singles by week ending Sept. 3"	2022-09-08	"richmondleader"	"Dylan Chou junior tennis player earns 1,823 playing Boys 16 singles by week ending Sept. 3"	"Richmond tennis player Dylan Chou won 1,823 points playing singles tournaments in the junior Boys’ 16 category of the United States Tennis Association by the week ending Sept. 3.\n\nTheir 1,823 points playing singles are combined with 15 percent of their doubles points and any bonus points for a 609th ranking.\n\nThey were ranked 609th the week before.\n\nPlayers earn points per round in tournaments, winning higher points the further into a tournament they advance.\n\nJarett Cascino of New York Tennis Magazine says tennis is one of the most competitive youth sports.\n\n“There is always someone better than you on any given day, even if you are the number one player in the world!” he said."	"Richmond Leader"	"https://richmondleader.com/stories/631269536-dylan-chou-junior-tennis-player-earns-1-823-playing-boys-16-singles-by-week-ending-sept-3"	"Thu, 08 Sep 2022 02:59:46 -0500"	1662620386	1662682054	"Metric Media"	"Virginia"	"IP_Address_24"
"peedeenews--2022-01-16--Junior tennis player Mahaley Swink from Florence racks up 23 bonus points in Girls' 14 bracket by we"	2022-01-16	"peedeenews"	"Junior tennis player Mahaley Swink from Florence racks up 23 bonus points in Girls' 14 bracket by week ending Jan. 1"	"Florence tennis player Mahaley Swink earned 23 bonus points in the junior Girls’ 14 category of the United States Tennis Association by the week ending Jan. 1.\n\nBonus points are earned at national tournaments for “significant wins” in singles events, rising to up to 225 depending on the standing of the opposing player. These points are added to the players’ singles points.\n\nJarett Cascino of New York Tennis Magazine says tennis is one of the most competitive youth sports.\n\n“There is always someone better than you on any given day, even if you are the number one player in the world!” he said."	"Pee Dee News"	"https://peedeenews.com/stories/618651922-junior-tennis-player-mahaley-swink-from-florence-racks-up-23-bonus-points-in-girls-14-bracket-by-week-ending-jan-1"	"Sun, 16 Jan 2022 02:07:51 -0600"	1642316871	1642425702	"Metric Media"	"South Carolina"	"IP_Address_24"
"utahvalleytimes--2021-12-15--Gabriella Donaldson ranks 11,484th in Girls’ 12 singles bracket in week ending Dec. 4"	2021-12-15	"utahvalleytimes"	"Gabriella Donaldson ranks 11,484th in Girls’ 12 singles bracket in week ending Dec. 4"	"Provo tennis player Gabriella Donaldson won 98 points playing singles tournaments in the junior Girls’ 12 category of the United States Tennis Association by the week ending Dec. 4.\n\nTheir 98 points playing singles are combined with 15 percent of their doubles points and any bonus points for an 11,484th ranking.\n\nThey were ranked 11,374th the week before.\n\nPlayers earn points per round in tournaments, winning higher points the further into a tournament they advance.\n\nJarett Cascino of New York Tennis Magazine says tennis is one of the most competitive youth sports.\n\n“There is always someone better than you on any given day, even if you are the number one player in the world!” “he said.”"	"Utah Valley Times"	"https://utahvalleytimes.com/stories/614308019-gabriella-donaldson-ranks-11-484th-in-girls-12-singles-bracket-in-week-ending-dec-4"	"Wed, 15 Dec 2021 00:55:58 -0600"	1639547758	1639577222	"Metric Media"	"Utah"	"IP_Address_24"
"setexastimes--2022-09-21--Brandi Cherie Morrison's cosmetology operator license set to expire in October"	2022-09-21	"setexastimes"	"Brandi Cherie Morrison's cosmetology operator license set to expire in October"	"Brandi Cherie Morrison's cosmetology operator license is set to expire on Oct. 15, according to data from the DSHS Professional Licensing and Certification Unit\n\nThe address listed on Brandi Cherie Morrison's license is in Orange County. The license will expire in October if it is not renewed.\n\nThe DSHS Professional Licensing and Certification Unit consists of 23 regulatory programs. The programs evaluate and issue credentials, administer examinations, monitor continuing education activities, conduct complaint investigations, impose disciplinary sanctions, and otherwise regulate a variety of health professions and related facilities in the State of Texas.\n\nThe following table shows all other licenses held by people and organizations in Orange County with expiration dates in October."	"SE Texas Times"	"https://setexastimes.com/stories/631089478-brandi-cherie-morrison-s-cosmetology-operator-license-set-to-expire-in-october"	"Wed, 21 Sep 2022 07:15:26 -0500"	1663758926	1663806013	"Metric Media"	"Texas"	"IP_Address_17"
"westhudvalleynews--2021-11-19--Widow and parent beneficiaries in ZIP Code 12787 stay unchanged in 2019"	2021-11-19	"westhudvalleynews"	"Widow and parent beneficiaries in ZIP Code 12787 stay unchanged in 2019"	"There were 10 total OASDI widow and parent beneficiaries in New York ZIP Code 12787 in 2019, the same number as in 2018, according to the official Social Security Administration website\n\nThe Old-Age, Survivors, and Disability Insurance (OASDI) program aims to supplement a worker's lost wages due to retirement, disability or death of a spouse.\n\nThe Social Security Administration program is funded primarily through payroll taxes. It was signed into law in 1935 by then-President Franklin D. Roosevelt."	"West Hudson Valley News"	"https://westhudvalleynews.com/stories/604226103-widow-and-parent-beneficiaries-in-zip-code-12787-stay-unchanged-in-2019"	"Fri, 19 Nov 2021 00:21:08 -0600"	1637299268	1637330720	"Metric Media"	"New York"	"IP_Address_17"
"merrimackvalleynews--2021-05-19--Stephen Gallipeau donates $25 to Lori Trahan's campaign committee in Q4 2020"	2021-05-19	"merrimackvalleynews"	"Stephen Gallipeau donates $25 to Lori Trahan's campaign committee in Q4 2020"	"Stephen Gallipeau donated $25 to Lori Trahan during the fourth quarter of 2020, according to the Federal Election Commission (FEC)\n\nDonations can be made to political candidates in various amounts. The FEC regulates these donations; individual groups, excluding PACs, must disclose donations over $250 per year.\n\nThe following table lists the top 100 contributions donated to Lori Trahan's campaign in 2020.\n\nTop 100 contributions to Lori Trahan's campaign in 2020"	"Merrimack Valley News"	"https://merrimackvalleynews.com/stories/597292828-stephen-gallipeau-donates-25-to-lori-trahan-s-campaign-committee-in-q4-2020"	"Wed, 19 May 2021 03:26:45 -0500"	1621409205	1621469043	"Metric Media"	"Massachusetts"	"IP_Address_17"
"northcolumbusnews--2022-03-10--Nason Lo ranks 2,758th in Boys' 16 doubles bracket by week ending Dec. 18, 2021"	2022-03-10	"northcolumbusnews"	"Nason Lo ranks 2,758th in Boys' 16 doubles bracket by week ending Dec. 18, 2021"	"Columbus tennis player Nason Lo won 56 points playing doubles tournaments in the junior Boys’ 16 category of the United States Tennis Association by the week ending Dec. 18, 2021.\n\nThey are ranked 2,758th, down from 2,751st the week before.\n\nTheir 56 points playing doubles equal 15 percent of their total score, added to 100 percent of their singles points.\n\nPlayers earn points per round in tournaments, winning higher points the further into a tournament they advance.\n\nJarett Cascino of New York Tennis Magazine says tennis is one of the most competitive youth sports.\n\n“There is always someone better than you on any given day, even if you are the number one player in the world!” he said.\n\nWeekly standings collected on Mar. 10 from the USTA."	"North Columbus News"	"https://northcolumbusnews.com/stories/621658736-nason-lo-ranks-2-758th-in-boys-16-doubles-bracket-by-week-ending-dec-18-2021"	"Thu, 10 Mar 2022 05:05:54 -0600"	1646906754	1646960596	"Metric Media"	"Ohio"	"IP_Address_24"
"nwkentuckynews--2022-11-09--Enforcement officers in Union deal with 23 burglaries, breaking and enterings in 2020"	2022-11-09	"nwkentuckynews"	"Enforcement officers in Union deal with 23 burglaries, breaking and enterings in 2020"	"Union law enforcement officers grappled with 23 burglaries, breaking and enterings in 2020, according to the National Incident-Based Reporting System (NIBRS)\n\nOf all types of crime tracked by the NIBRS, burglary, breaking and entering were the sixth most popular crimes handled by the Union office.\n\nOfficers in Union were involved in 158 incidents throughout the year.\n\nThe NIBRS was designed to provide detail and context around crime stats. Under the previous system, only the most serious crime related to an incident would be logged. If an incident involved a homicide as well as aggravated assault and theft, only a homicide would be recorded in criminal statistics.\n\nIt is used by law enforcement at all levels, from local to federal.\n\n100 locations with highest amount of burglary, breaking and entering offenses across US in 2020"	"NW Kentucky News"	"https://nwkentuckynews.com/stories/619531346-enforcement-officers-in-union-deal-with-23-burglaries-breaking-and-enterings-in-2020"	"Wed, 09 Nov 2022 08:27:25 -0600"	1668000445	1668043076	"Metric Media"	"Kentucky"	"IP_Address_24"
"nedallasnews--2022-06-02--Michael Thompson's A/C technician license set to expire in June"	2022-06-02	"nedallasnews"	"Michael Thompson's A/C technician license set to expire in June"	"Michael Thompson's A/C technician license is set to expire on June 22, according to data from the DSHS Professional Licensing and Certification Unit\n\nThe address listed on Michael Thompson's license is in Dallas County. The license will expire in June if it is not renewed.\n\nThe DSHS Professional Licensing and Certification Unit consists of 23 regulatory programs. The programs evaluate and issue credentials, administer examinations, monitor continuing education activities, conduct complaint investigations, impose disciplinary sanctions, and otherwise regulate a variety of health professions and related facilities in the State of Texas."	"NE Dallas News"	"https://nedallasnews.com/stories/625635755-michael-thompson-s-a-c-technician-license-set-to-expire-in-june"	"Thu, 02 Jun 2022 07:04:19 -0500"	1654167859	1654216371	"Metric Media"	"Texas"	"IP_Address_17"
"northtxnews--2021-11-16--Top 10 Sanger, Texas home valuations for October 2021"	2021-11-16	"northtxnews"	"Top 10 Sanger, Texas home valuations for October 2021"	"These are the top 10 home valuations for Sanger, Texas in October 2021, according to BlockShopper.com\n\nIn October 2021, there were 13 homes sold, with a median home valuation of $200,094 in Sanger."	"North Texas News"	"https://northtxnews.com/stories/612315934-top-10-sanger-texas-home-valuations-for-october-2021"	"Tue, 16 Nov 2021 12:12:52 -0600"	1637082772	1637156188	"Metric Media"	"Texas"	"IP_Address_17"
